Geicqm	Hqofoo	50	50	73	75	50	50	50	50	56
Gemkuq	Tcuqim	50	79	71	81	50	73	64	70	62
Geqsay	Kywuxj	75	82	87	74	82	97	84	50	90
Gerzwv	Dksdta	73	89	71	100	83	88	85	84	85
Gesrhg	Oywtkr	86	92	93	77	50	69	50	100	63
Getzdn	Vyocvq	100	60	71	100	59	51	62	57	51
Gewbnk	Kumhtz	62	85	100	50	87	79	70	77	77
Geyqvt	Fklyoa	77	81	100	100	57	70	64	54	67
Gfbjgj	Ejihca	75	88	79	90	82	100	91	94	96
Gfcwtv	Ucaoha	50	100	50	68	63	54	65	50	55
Gfdotz	Nazrei	68	67	52	79	50	56	83	76	79
Gfdsqx	Caadfn	89	97	92	93	73	74	72	70	71
Gffnjk	Mqwdfh	79	58	50	72	100	100	69	85	79
Gffugv	Rdhqvb	75	82	95	97	72	65	71	74	71
Gfkgrn	Knsptg	68	71	69	61	63	88	59	50	58
Gfomso	Eprmwy	94	79	71	81	69	69	53	88	82
Gfpxsb	Cilrxy	50	66	100	72	100	100	69	96	89
Gfshqn	Sbytoa	77	100	88	71	95	50	50	84	72
Gfwmjz	Itqjor	74	87	100	100	50	50	80	68	62
Gfyqhb	Kaudqn	56	67	55	56	70	83	71	100	81
Ggbowf	Wkqowz	75	85	76	88	76	76	71	65	84
Ggcsvb	Auiozl	88	100	64	50	86	100	100	97	98
Ggdias	Brwpiw	81	75	87	73	50	69	100	76	67
Ggeduz	Ifagyi	98	94	100	92	100	94	74	100	95
Ggenjk	Uiavml	51	100	86	88	100	76	92	84	74
Gggwgz	Gsnvut	92	100	52	90	75	50	74	81	87
Ggidys	Ejzuxn	97	100	85	100	75	88	89	91	86
Gglkoi	Qakpkf	72	100	73	93	51	50	50	50	57
Ggmbty	Mqksup	94	91	96	95	72	74	73	72	74
Ggmlki	Kqzfpl	74	94	63	100	57	50	72	88	62
Ggnlbc	Wmbaiz	68	74	91	94	73	74	73	70	70
Ggnubo	Ygymth	50	100	100	100	86	61	62	76	67
Ggocwf	Jycrqo	87	50	64	86	89	82	92	77	74
Ggorwq	Rpuegx	50	50	87	51	100	68	51	60	69
Ggovin	Qzqmmf	86	85	92	63	81	50	100	50	51
Ggpemf	Jlctrn	77	50	91	100	62	59	58	62	60
Ggqcot	Skfefk	79	87	93	96	76	67	80	77	64
Ggrhsb	Hhugrs	63	100	81	79	67	55	50	50	56
Gguhmg	Zdpsxb	70	74	69	80	93	58	57	61	64
Ggujmy	Zqesmx	90	80	84	88	50	53	100	64	68
Gguoib	Owwuyu	100	100	92	78	59	59	68	55	59
Ggxzek	Eqkbjw	100	51	92	92	67	67	78	87	78
Ggznti	Ttpyuw	68	71	90	70	84	100	100	100	91
Ggzxlk	Sstqbf	97	100	51	100	81	50	50	66	64
Ghchne	Plfqnb	94	75	100	95	100	77	100	69	90
Ghhker	Poptqj	82	85	70	84	64	61	65	89	58
Ghhuqj	Csjojj	80	90	98	100	69	74	73	50	67
Ghjhto	Orarzs	95	50	100	100	77	100	93	83	98
Ghjrhc	Ekgoef	54	100	50	63	52	50	50	50	47
Ghkhen	Gtfsnp	50	100	100	86	77	56	50	62	72
Ghlfvp	Qsztms	82	75	81	77	100	90	93	100	94
Ghnkhv	Pskdyx	81	76	74	59	67	50	59	75	65
Ghonoz	Urqhqb	79	64	65	53	54	69	60	66	60
Ghpglb	Cdhcml	90	84	76	83	76	50	54	62	67
Ghrjwj	Mrwpud	100	100	84	100	50	100	100	100	86
Ghrtkk	Bnpzvg	93	86	88	71	52	50	51	55	50
Ghtxoj	Ejvnpf	81	75	73	78	82	62	100	100	91
Ghuvov	Ifxscs	100	87	98	100	56	66	60	53	58
Ghvova	Lhybfe	100	100	70	79	62	72	80	62	63
Ghwarc	Hetwbq	75	73	74	50	50	50	55	78	49
Ghydll	Hxtjrm	100	81	100	67	83	84	82	79	81
Ghzjvv	Gamxzj	92	99	89	93	89	85	84	93	90
Gibqvd	Xkzmcr	60	54	67	50	81	82	82	84	83
Giccmp	Upzkhz	100	100	50	99	64	55	50	70	61
Gicdxt	Cbzknl	93	100	71	77	63	53	74	57	53
Gieacm	Mxigsc	50	92	100	93	50	72	51	65	63
Giecfk	Jrqvbl	95	82	69	63	66	53	50	55	53
Giffgr	Ofwtye	64	83	88	100	99	86	100	91	96
Giglda	Ibjogj	80	73	80	76	74	60	78	63	64
Gimufj	Cqgpqp	93	100	86	59	57	53	54	55	56
Gimxmw	Qhmocd	55	58	53	100	100	62	50	100	72
Ginpqc	Zqgtkf	83	85	82	85	100	100	100	93	97
Giqtje	Uazwzf	73	69	70	69	65	71	69	60	53
Girqdk	Ycjsrn	90	72	68	95	100	54	50	50	60
Gisots	Zivfry	100	50	65	91	64	74	77	61	65
Gityyi	Cjarhu	50	98	84	51	97	76	100	100	93
Giunta	Barney	100	92	97	100	97	100	70	95	71
Giuxol	Awbzyy	72	81	69	72	50	73	99	69	88
Givaad	Bhjmzb	100	89	85	96	84	78	82	100	97
Gjaydl	Mytjrd	68	56	80	66	91	100	100	75	84
Gjcqob	Vkkdss	90	100	100	87	59	50	52	53	56
Gjcylj	Kyvhme	99	93	100	100	67	63	65	77	69
Gjegqi	Vmshah	91	91	79	84	100	98	96	97	88
Gjgjam	Wiszzu	71	100	78	82	58	58	66	88	67
Gjgrbw	Usplwm	65	55	90	99	75	60	75	73	73
Gjgthn	Sgonej	51	80	85	56	100	76	87	90	87
Gjhcib	Irmhrj	100	100	87	79	54	74	50	50	49
Gjiqsr	Enpswk	82	100	91	80	75	77	76	75	75
Gjknuq	Yefimh	65	69	67	77	50	50	50	52	61
Gjlviw	Wysacw	81	100	100	100	69	70	66	62	63
Gjnchi	Itdytd	100	96	71	100	50	80	50	50	50
Gjpbez	Jrrouo	70	91	100	50	73	100	72	82	64
Gjtluc	Nqxrne	83	85	81	87	100	70	70	80	79
Gjubww	Qcldsf	74	50	87	61	88	98	92	100	86
Gjuzlv	Kgzrdp	50	50	63	50	87	89	93	100	89
Gjvvos	Vhjdbp	67	98	52	100	94	89	86	89	88
Gjwebo	Tctruf	69	67	65	66	55	50	50	50	61
Gjzrwy	Oawxcl	55	62	92	56	60	54	50	80	55
Gkbbez	Tgbnho	56	81	84	100	51	50	81	57	61
Gkdvsx	Vcsmeb	81	91	82	89	50	65	90	92	71
Gkfyew	Vffhbw	98	96	94	94	70	70	72	73	67
Gknhym	Pecbbj	51	80	65	59	91	93	87	72	74
Gkoqcb	Yzkppk	87	82	78	63	92	78	94	82	92
Gkoxbh	Xhgiea	62	100	54	100	85	84	86	87	86
Gksqrs	Lbkklt	73	56	98	83	81	89	72	93	83
Gkvdim	Hycwgx	100	61	84	60	75	67	75	64	74
Gkwgau	Uyczem	90	50	71	69	77	50	56	50	62
Gkxaox	Aniqik	76	100	84	100	94	90	77	100	94
Gkzlcy	Wdirhu	90	100	58	100	59	61	62	62	63
Gladden	Alexa	100	94	98	94	97	80	90	90	100
Glbtes	Qosfzw	96	64	60	91	59	92	75	81	75
Glenhu	Wiclbh	70	89	83	83	62	66	77	74	75
Gleoie	Hwhdxk	91	67	90	88	83	82	82	84	82
Glepjb	Bwlubg	94	85	89	88	91	100	90	100	90
Glgchc	Zjwlcf	76	100	77	100	82	79	77	82	80
Glhlau	Ncalqv	83	89	100	95	98	100	61	87	92
Gljsao	Yvtkrt	99	91	80	96	68	100	100	54	100
Glkrnh	Zroqnv	100	100	97	90	50	53	66	64	70
Glndnx	Onuggf	96	92	77	91	100	100	100	99	100
Glqbhv	Sptsls	50	100	64	88	81	100	71	71	88
Gltduk	Twplbb	100	100	67	100	100	85	85	100	93
Glwyey	Ffwucu	58	58	70	94	58	50	63	76	65
Glxebs	Nmhmtt	98	78	100	91	59	59	56	55	54
Glypot	Xzjmwk	71	86	90	60	100	100	100	78	97
Gmaktm	Hheqkp	69	77	78	96	100	83	71	64	84
Gmcdgb	Yqctep	78	74	77	84	60	62	56	63	59
Gmcpwv	Raupwz	68	100	71	100	84	85	66	63	71
Gmfiwi	Psdwtv	100	100	85	100	72	100	93	100	100
Gmgibh	Pxsnzz	74	100	74	93	74	100	86	100	84
Gmhuru	Dnyaul	83	99	100	100	66	80	66	67	64
Gmicyy	Fbypuw	99	68	93	50	57	60	50	60	62
Gmjlsr	Scuanf	83	95	75	100	93	100	100	100	98
Gmktwf	Xpqyrv	82	62	60	94	86	64	93	100	83
Gmmici	Chrrsc	70	65	95	63	81	89	100	100	89
Gmptjq	Rdpzkj	85	90	85	82	64	100	67	88	54
Gmpvno	Xqygrb	83	74	80	77	85	82	81	89	82
Gmrauu	Ipdrde	50	100	78	59	86	87	84	86	87
Gmrjxy	Dihhpy	70	69	64	65	100	96	50	70	95
Gmvovt	Sobcrq	100	100	100	77	100	91	86	83	83
Gmxnka	Koglvm	71	100	100	77	83	93	76	88	95
Gnbslv	Bwrqta	87	84	86	85	87	78	86	81	100
Gndhzo	Nunuss	100	86	88	99	61	61	60	56	54
Gnfqiq	Vxsbji	50	80	50	50	57	81	51	50	61
Gngchl	Weiucg	100	74	78	100	73	67	76	74	79
Gnjjfr	Njokqp	100	72	50	100	65	68	68	64	62
Gnjyxy	Vottpo	62	100	50	63	56	70	100	100	83
Gnkxkb	Dyxcvb	84	85	78	86	89	65	87	84	88
Gnlcre	Hjatkm	100	83	89	59	96	71	75	64	87
Gnmcxd	Lawrtg	100	50	66	82	76	69	62	60	64
Gnqqym	Bnejbk	98	95	80	83	60	65	73	72	66
Gnspfi	Ehmqik	71	68	79	70	100	77	85	100	100
Gnstro	Fsftym	98	85	99	100	50	67	100	80	63
Gnsvrt	Gcpnqb	76	77	75	75	92	100	91	91	95
Goapme	Kkxhee	71	66	66	71	50	50	66	50	57
Gobynr	Gznqui	50	70	82	50	59	87	88	84	83
Godyxp	Agzizr	93	97	95	94	92	89	91	92	91
Goegwt	Wxxzkw	89	100	96	77	50	50	61	50	48
Goejkg	Omnlxe	93	72	100	81	86	85	79	82	82
Goepsh	Rjhmpf	81	67	72	83	88	99	95	82	87
Gohirp	Pdrkhy	100	100	89	85	89	50	88	75	70
Gojbth	Loggvb	80	94	82	76	50	88	83	94	80
Gojmij	Spvanl	50	50	71	75	66	60	63	64	63
Gomjte	Vwtcub	80	78	65	79	75	73	72	67	66
Gomxjn	Jsvttg	72	74	76	65	50	73	71	62	56
Gonqsw	Ffhjds	62	94	72	96	51	70	71	67	64
Gosaxd	Yujnuy	88	93	79	67	64	66	65	68	67
Gosmta	Qxjdud	71	69	70	66	90	82	100	86	89
Govlak	Cetrjb	69	73	84	71	93	92	93	92	92
Gozqfm	Qnthbn	94	95	80	100	75	74	75	75	74
Gozseb	Uxhojh	75	62	59	50	50	50	50	50	48
Gpedjp	Xyhojn	87	87	50	86	59	79	80	82	72
Gpfone	Pvoqfg	77	64	66	81	80	66	78	91	61
Gpjavd	Ohfpog	76	78	76	80	66	61	71	73	68
Gpjwgj	Qodcwn	100	93	99	100	74	67	73	65	90
Gposgd	Faplmh	78	100	95	60	91	89	84	89	88
Gptxaf	Nrppbd	100	61	60	50	100	100	77	51	80
Gpwwjn	Qkhrgj	74	50	50	55	64	60	58	50	57
Gpwybd	Usjogc	77	100	78	100	100	91	50	70	61
Gpxprz	Rpoxrl	50	100	65	64	63	74	67	67	74
Gqaguy	Qugtok	61	82	73	79	50	72	58	53	54
Gqauff	Imwkvz	77	100	100	50	82	84	80	82	81
Gqglwu	Nmpjuw	79	71	77	71	65	67	69	68	64
Gqiglp	Ikyahe	77	100	77	76	60	50	82	50	53
Gqkcxu	Dszbqv	69	88	76	53	56	50	54	50	53
Gqlzkp	Xibwts	63	78	51	88	93	84	86	76	77
Gqovnn	Peszex	60	65	78	88	85	76	95	96	98
Gqskvd	Jolujb	50	70	65	73	71	90	100	76	86
Gqtqff	Lxqhhn	71	73	60	58	76	74	87	82	67
Gqvruy	Ulxzgb	63	72	59	87	88	100	100	100	89
Gqwkmb	Ugcgfc	59	60	100	77	76	69	69	73	76
Gqzzbf	Fpxnun	82	84	63	70	79	71	81	68	72
Grandy	Jed	100	66	85	99	90	92	58	55	26
Grbgcc	Gnlokf	80	84	81	82	65	50	78	66	68
Grcbro	Qkwbqy	94	77	83	74	76	83	100	95	89
Grcerq	Awjtvj	85	85	82	86	93	60	77	75	63
Gregory	Carolee	100	92	97	94	92	100	70	70	63
Gretfz	Alwbje	64	65	66	65	80	71	68	63	70
Grgmlu	Vtvpgg	75	65	91	73	77	76	81	75	79
Grief	Tim	100	93	98	99	100	98	75	70	60
Grizbi	Ocwuob	66	77	78	69	59	65	50	82	61
Grjjxh	Xpgnub	83	50	69	72	89	88	87	89	88
Grltvc	Uwfzlw	75	100	51	94	100	99	98	93	100
Grnkev	Oudikq	59	98	75	89	64	50	63	64	56
Groiqd	Dkwheg	92	100	94	86	62	57	64	61	59
Grpbie	Xbjdbj	100	87	100	100	100	60	50	70	58
Grtrih	Dsoiio	65	83	56	66	76	78	80	83	85
Gruxkx	Yehzji	63	50	100	67	73	73	100	98	92
Gsblpn	Vowutx	95	100	100	67	85	65	51	82	75
Gsbosg	Dxpgdg	99	80	91	70	86	100	100	100	99
Gsbppd	Oenhsm	93	85	72	82	78	84	93	97	85
Gscawu	Xkdshg	95	81	98	100	75	71	62	100	75
Gscdox	Yklovj	80	81	79	80	78	74	50	63	61
Gscksn	Ihbxyh	87	70	78	50	50	63	60	62	61
Gsekpq	Axrdbu	78	75	76	80	83	72	83	81	78
Gsfolg	Hzwzko	77	70	64	76	67	78	66	72	83
Gsmpau	Wuwcbl	83	67	89	51	83	85	58	97	75
Gsobsj	Moxhqs	100	88	82	93	88	85	78	83	83
Gsonmt	Rahzsg	100	66	51	94	78	82	65	80	80
Gsovov	Wvbsvu	82	88	100	99	91	77	100	61	82
Gsozoo	Vtvcir	69	71	70	74	59	50	87	58	85
Gsqayq	Bczlsm	97	77	94	100	55	55	57	55	56
Gssbfv	Guqjyp	64	73	63	62	50	50	50	56	58
Gsstna	Ahxdkm	68	50	67	93	85	86	100	77	69
Gstkkm	Tdrifx	69	73	83	73	91	100	81	79	73
Gsyvfj	Vvhgvk	100	100	79	78	75	65	77	75	73
Gszspz	Iolkha	71	61	61	72	82	84	82	83	83
Gtbrsj	Gacflj	55	57	60	65	64	61	68	67	65
Gteegu	Rcatum	63	89	50	50	63	71	70	63	82
Gtfiyj	Lpunkq	93	77	97	53	82	73	66	66	77
Gtkuxw	Gcnval	89	96	95	100	100	100	98	92	97
Gtmzyp	Llrgoc	88	84	75	84	60	50	50	51	59
Gtpftp	Tauuch	97	50	50	100	60	59	56	62	60
Gttdrl	Rbfrpr	86	100	100	50	58	86	51	100	92
Gtuepd	Uawjyx	89	97	95	88	60	75	57	100	70
Gtuidf	Zkfyxn	61	63	69	72	75	78	58	50	56
Gtxqma	Wypesf	69	88	100	100	58	50	50	50	47
Gtycab	Yukoux	95	83	73	84	65	100	64	60	65
Gtyrlz	Lilibv	71	74	72	72	92	78	56	53	82
Gtyxsp	Scgzkk	91	57	100	100	79	74	72	72	75
Gtzpgx	Cqykqh	97	97	75	100	52	54	81	78	63
Guamop	Tkisrb	67	89	52	50	89	90	78	93	88
Gufbcl	Bpjmsj	74	80	76	59	63	72	50	56	58
Guhoge	Jahluc	94	91	92	100	89	100	97	94	93
Guhtag	Cbebtn	67	77	68	68	87	75	75	66	79
Gukqzx	Jxtubq	81	100	76	90	100	97	100	100	100
Gukwll	Nwwybx	84	62	75	78	57	57	55	57	57
Gumuvt	Vuhkio	89	92	87	90	66	95	67	65	61
Guouuu	Ebkijq	100	81	66	77	82	96	93	93	96
Gusnhy	Fcizmj	99	99	92	94	91	98	88	97	94
Gutesr	Xnetgo	73	79	81	74	62	72	50	79	50
Gutfud	Xikpkp	87	100	91	71	62	100	50	100	74
Guttne	Wzenbo	96	96	71	82	70	83	87	93	80
Gutvnn	Ivgjiz	80	74	79	80	50	50	50	56	50
Guugzv	Trjvjv	70	94	100	58	100	100	71	97	92
Guvaha	Thfmfp	62	50	89	86	97	90	90	87	89
Gvadjd	Qhvrdx	89	81	75	87	69	50	53	95	47
Gvcrhe	Usdcyk	75	95	71	86	84	79	81	78	80
Gvsffj	Pxfwru	78	80	83	90	50	59	54	71	72
Gvulbv	Asuqgf	95	78	57	75	52	50	51	50	51
Gvxypz	Vpfclg	87	85	68	57	50	50	50	51	51
Gvxzrv	Bxiubh	83	100	50	85	77	73	76	73	75
Gvygcp	Xrfrap	100	89	68	100	90	72	87	97	92
Gvymxc	Takytr	51	50	69	63	50	81	77	82	78
Gwakos	Hvgvzm	50	70	55	61	86	86	85	86	84
Gwcbvl	Jrnilx	75	82	79	81	56	55	57	56	55
Gwfjxa	Horkpi	88	77	82	85	74	50	100	50	61
Gwklyr	Kkpjri	100	100	100	100	64	71	63	67	76
Gwlrak	Bnioud	71	78	83	97	90	94	93	89	91
Gwotwj	Ctlxwt	100	100	51	79	60	61	65	53	59
Gwrdxa	Qarrfc	79	100	69	94	52	52	50	65	54
Gwrpbi	Kylhjm	50	89	90	97	50	66	50	97	45
Gwrvya	Omwjdo	89	70	82	74	100	72	90	100	90
Gwszju	Ltgbta	65	72	59	70	80	90	79	79	85
Gwucsc	Kgxhiy	92	89	84	100	50	59	63	86	64
Gwwdif	Rplcub	92	100	85	99	68	81	63	50	57
Gwynkw	Vzgdro	71	70	68	70	63	62	59	59	58
Gwzkdf	Nyilvx	100	79	71	100	87	89	92	82	87
Gxdlmu	Hqekww	65	63	76	73	50	67	50	61	64
Gxeott	Ncgqag	94	82	76	73	100	100	100	55	93
Gxgjlq	Irskuj	100	80	85	96	74	82	76	85	77
Gxgsoc	Ezyenr	93	95	94	99	93	94	85	91	84
Gxgvim	Fxuknr	90	87	86	91	100	74	64	64	68
Gxhkrn	Ydsptc	66	50	73	76	89	74	79	85	98
Gxknon	Rhoipd	82	68	88	57	50	50	51	50	58
Gxnong	Llsyev	71	73	71	76	50	62	54	60	45
Gxowoz	Jvfpyn	84	73	77	66	76	58	64	67	76
Gxqgcm	Yunwcz	88	79	64	82	100	100	99	92	96
Gxqpmj	Qxedde	85	67	88	84	50	67	62	60	70
Gxsaow	Wiwerc	61	66	74	68	59	56	56	60	57
Gxtnvw	Lszhre	100	50	79	89	64	65	61	66	64
Gxurwt	Xykldj	50	100	56	50	70	79	79	64	72
Gxxbwj	Mulfnd	67	100	100	73	58	57	52	75	54
Gxyakg	Drsrrz	93	84	100	76	78	78	77	77	77
Gxzfrq	Nncwpj	50	84	53	100	58	65	59	57	53
Gyanuy	Bcnjpg	50	95	69	100	88	100	92	77	60
Gyeqcp	Rejgcz	69	61	80	73	59	63	66	61	67
Gyjvag	Vzloas	98	91	83	88	62	82	82	74	72
Gylftt	Stvswf	50	91	93	93	85	84	57	82	63
Gympgi	Qlfoqd	85	100	87	100	50	100	50	90	82
Gyqsym	Tvckax	75	78	82	77	58	100	86	100	84
Gyrcwp	Ulywek	67	67	66	63	100	50	72	72	71
Gyrghs	Nsalxg	88	100	50	99	99	84	64	56	84
Gytqil	Rgedbw	78	62	69	50	66	67	67	67	67
Gyuknj	Itbiaw	69	70	64	64	54	100	100	87	98
Gyuzan	Scnybm	73	74	70	74	68	50	58	51	61
Gywvjk	Iqozxj	89	88	86	90	86	86	90	89	88
Gyybhd	Opqwxw	91	100	91	100	69	70	50	66	68
Gyzgss	Vujqrv	100	95	100	100	50	61	91	55	75
Gyzoqg	Rpywhr	89	79	95	71	61	54	56	78	49
Gzcndh	Nlbjop	72	100	95	100	85	90	93	92	87
Gzcoyz	Fqnwyq	94	81	88	90	59	58	65	50	53
Gzfsjm	Suznpj	77	72	77	75	80	50	50	63	72
Gzmpko	Omnpbi	59	83	73	96	62	72	70	71	70
Gzmuxg	Yfbzvn	100	90	100	100	82	86	80	94	92
Gznjct	Pyvtpy	50	81	100	100	61	50	82	77	67
Gzpqii	Teeimb	50	66	74	100	74	81	89	70	76
Gzqddm	Pswuzp	85	95	90	67	57	74	76	62	82
Gztfgk	Jaehib	82	63	61	90	54	53	52	54	56
Gztvyk	Ukrifr	53	56	88	71	51	50	100	100	56
Gztygv	Eqrtzk	54	76	100	91	100	100	63	57	83
Gzuqbj	Cwuamb	68	71	76	65	54	83	77	77	80
Gzvecb	Lvxxcg	97	100	100	59	75	100	50	50	46
Gzxeub	Tbzdlx	86	100	64	87	86	93	53	75	88
Gzyzlr	Naxsov	100	92	58	100	73	95	100	86	81
Haasit	Sprasp	80	89	90	100	97	93	100	94	92
Habegy	Ovnubg	62	64	63	51	87	81	92	100	88
Hacgmd	Izetlg	77	83	89	86	72	100	60	61	69
Hacxkm	Mlzgbq	57	62	68	60	65	78	50	65	66
Haeeuc	Mcixfc	73	66	100	50	50	50	50	90	57
Haetwa	Mwctqe	50	100	50	52	50	59	50	60	59
Hafkrd	Qtxieo	77	95	96	88	100	50	79	68	82
Hakeit	Pxbyht	78	84	78	79	78	84	85	76	84
Hakim	Bert	100	86	96	100	90	84	85	100	57
Hannlf	Omsovk	50	78	59	55	71	71	71	73	72
Hanxwh	Qkfzjj	98	81	59	64	100	84	94	100	82
Haooup	Vzfkiq	50	50	82	78	79	96	68	100	88
Haotjg	Smwwwf	100	100	100	100	88	86	75	77	78
Hapgul	Vnwbfi	65	64	69	65	53	100	92	79	84
Hapnbk	Bmuxph	56	80	73	67	82	70	61	80	71
Haqfou	Tvnzgs	90	100	68	71	82	85	83	81	87
Hatlrt	Ikkbmv	100	76	100	100	84	70	100	100	82
Hatobv	Cepxhe	75	58	64	59	95	100	95	86	97
Hauayl	Pixwhb	100	98	92	68	58	94	77	67	74
Haupfx	Kbmaft	83	80	87	93	53	50	50	72	54
Havnvt	Xvlviz	81	96	89	83	72	78	100	100	96
Hawcym	Xhawbs	50	53	91	60	62	54	75	62	68
Haxjux	Fsudmq	100	100	100	69	78	50	64	66	57
Hazikc	Ibhmij	87	98	100	85	76	62	73	81	69
Hbaqcn	Gfkrmk	50	100	100	70	56	51	52	71	53
Hbaytu	Lieqei	80	100	100	79	85	66	87	74	74
Hbbjig	Lzhzok	92	81	78	89	71	100	87	98	92
Hbdcdd	Jbuftf	83	82	79	85	55	50	51	76	60
Hbfcch	Rvxtww	91	92	89	91	50	50	65	53	49
Hbfhlz	Wjifis	85	88	85	94	86	76	68	68	64
Hbhjoq	Wbgqkg	94	96	55	100	65	50	91	50	45
Hbhqbv	Yrcgbd	73	83	61	50	61	76	50	74	81
Hbhtfk	Yzztxa	92	67	100	77	53	55	90	78	67
Hbhwvo	Hpmhmo	81	81	72	70	82	50	65	62	67
Hbijqx	Crvrqq	50	96	94	50	70	88	73	84	72
Hbirlb	Nyaojd	60	68	63	58	84	88	78	84	79
Hbkldg	Vggobc	100	50	91	76	75	50	89	73	49
Hblwsf	Szyzje	56	63	54	68	85	88	77	100	73
Hbmzms	Ipduzm	90	56	92	83	88	59	55	85	70
Hbnwoa	Atafph	88	72	72	69	63	100	67	79	67
Hbojhh	Axmirf	100	58	50	100	65	57	68	68	64
Hbqhlg	Wpbton	81	76	79	77	100	72	77	90	84
Hbrhtn	Ltjjxw	79	94	100	69	67	99	50	100	100
Hbrsky	Pjtjup	86	95	63	90	96	85	89	88	88
Hbxlwj	Onlksa	88	84	93	100	89	89	98	86	92
Hbxmrh	Pebbhw	94	71	100	55	81	61	50	87	46
Hcacwi	Jrfrhi	82	78	85	82	50	100	88	51	85
Hcdbab	Dduivj	70	91	62	74	97	100	71	100	87
Hcdwxf	Atvjbn	92	91	93	84	92	50	76	94	57
Hcgbns	Bmxcej	77	100	96	85	50	77	74	72	67
Hcgvke	Jjglch	80	78	85	91	96	58	65	67	85
Hcjboc	Ajydoi	100	100	69	100	50	50	50	76	56
Hcjccz	Egqdcc	88	71	100	59	95	90	100	83	82
Hcllrf	Ykcmyu	91	95	91	87	90	91	92	94	91
Hcqkhj	Wzikji	100	100	86	100	82	77	81	84	79
Hcqnqn	Htcxze	89	77	89	91	50	67	50	85	70
Hcsspj	Oykenh	77	79	100	100	95	96	98	100	98
Hctobo	Berbof	80	82	82	73	50	57	55	50	54
Hcuahg	Zloxvx	63	79	54	85	57	54	90	50	50
Hcupoe	Cskksx	83	95	100	100	79	69	83	95	76
Hcwlpy	Gwefhh	79	100	100	100	100	86	55	92	61
Hcyoby	Fznrtv	100	92	96	96	100	84	77	100	97
Hczshc	Kufgva	50	100	95	100	50	50	50	50	55
Hdburm	Gwxmlz	95	100	100	91	100	50	100	100	87
Hddarg	Hwaurk	74	62	89	62	98	96	97	96	96
Hddxqq	Gtmpzs	91	84	87	88	94	100	100	93	74
Hdikxr	Dtqpqi	79	72	89	64	50	54	95	78	55
Hdjtbz	Eqkjuc	90	74	80	75	99	100	100	99	87
Hdnqni	Zsmfrm	59	82	95	93	83	68	61	52	70
Hdprdj	Oaskmz	99	99	94	93	50	50	58	51	50
Hdtjbt	Cztnef	82	50	100	50	50	50	63	50	65
Hdtjsk	Waavto	50	80	82	89	66	83	65	72	77
Hdzlzj	Awzzmk	59	56	61	76	76	100	78	73	79
Healhb	Sufdtz	71	50	50	75	71	95	68	91	86
Heatherington	Lonny	99	84	95	98	92	98	82	70	59
Hebrqz	Bblojs	94	91	88	96	58	53	64	64	66
Hechnx	Uyxgia	96	83	83	65	63	64	62	62	65
Heclvf	Mgrxmu	79	91	67	88	73	71	69	68	67
Hefzty	Xxybdd	83	81	100	90	61	91	50	100	67
Hehiqf	Khaban	100	100	98	86	68	76	84	78	77
Heivml	Wbohug	100	50	89	75	65	50	51	50	69
Heiwvn	Fawczf	95	94	96	100	90	92	91	93	91
Hejzga	Jwnfhh	50	50	85	75	94	99	83	61	77
Hemisw	Ipewxp	95	91	70	87	100	64	68	71	63
Hemsley	Mandie	100	91	96	100	96	97	70	93	81
Henygs	Mbpjxb	100	69	95	74	96	83	74	77	94
Heqomu	Tmqzdc	74	63	68	66	74	62	55	71	83
Hesvpn	Zwdyew	80	73	79	78	65	91	83	77	83
Heuiul	Wxckmt	81	77	85	72	87	87	86	91	87
Heuvdp	Nduwav	72	85	100	53	65	64	60	64	60
Hexubn	Bclpss	68	91	84	59	82	91	96	69	81
Heyrci	Mwidlo	83	89	94	92	67	60	92	57	66
Hezxqx	Xbrplj	76	69	87	63	60	56	60	55	58
Hfaigm	Qfeyrf	78	89	98	95	93	91	83	91	87
Hfakmh	Hkvrgx	71	69	66	68	67	50	54	53	58
Hfaxzt	Czdilu	93	86	85	100	74	70	71	69	77
Hfbjsv	Xkwtia	82	100	100	63	85	78	50	76	66
Hfbxgc	Nbfllb	91	85	80	81	83	84	83	85	85
Hfgeno	Gyebew	79	100	53	98	95	100	71	95	89
Hfhkmr	Ipqrko	98	100	93	95	50	82	50	61	71
Hfkevk	Werzww	100	94	100	100	96	96	97	98	98
Hflfpw	Qskwxo	100	100	69	62	89	89	88	90	88
Hfmpoz	Kngwrd	100	100	60	71	76	50	50	50	57
Hfmpwn	Hobplv	100	51	87	78	85	73	100	67	87
Hfnepz	Jeqxqi	73	81	100	78	50	100	79	100	57
Hfnlwo	Iyigti	89	100	91	53	66	60	50	50	52
Hfrypo	Gjttqx	89	88	88	80	61	80	80	81	79
Hfyrhk	Ixjbej	100	87	100	100	100	95	91	100	89
Hfzszm	Xapklf	50	61	96	65	85	73	58	100	74
Hfzwwn	Zhtewk	98	100	70	51	67	65	70	65	65
Hgaedt	Ghylfx	82	88	100	97	71	67	69	73	71
Hgbrin	Vcumni	50	86	83	60	72	100	100	99	99
Hgfaoe	Wyrmut	73	67	67	72	68	77	64	57	62
Hgffqg	Jdabwo	92	82	63	72	84	82	84	87	82
Hgfvax	Hxdqbe	96	97	91	93	57	56	100	79	65
Hghoqz	Mppazd	77	77	50	50	50	54	79	50	70
